Luxembourg, Death rates (period 1x10)     Last modified: 19-Oct-2015, MPv5 (May07)

   Year      Age       Female       Male         Total
1960-1969      0     0.021152     0.029992     0.025675 
1960-1969      1     0.002533     0.001955     0.002237 
1960-1969      2     0.000975     0.001319     0.001151 
1960-1969      3     0.000647     0.000890     0.000771 
1960-1969      4     0.000853     0.000778     0.000814 
1960-1969      5     0.000448     0.000982     0.000720 
1960-1969      6     0.000657     0.000954     0.000808 
1960-1969      7     0.000497     0.000401     0.000448 
1960-1969      8     0.000632     0.000528     0.000579 
1960-1969      9     0.000129     0.000453     0.000294 
1960-1969     10     0.000263     0.000463     0.000365 
1960-1969     11     0.000355     0.000429     0.000393 
1960-1969     12     0.000271     0.000262     0.000266 
1960-1969     13     0.000320     0.000532     0.000427 
1960-1969     14     0.000185     0.000627     0.000410 
1960-1969     15     0.000235     0.000500     0.000370 
1960-1969     16     0.000474     0.001146     0.000815 
1960-1969     17     0.000380     0.001193     0.000794 
1960-1969     18     0.000526     0.001470     0.001007 
1960-1969     19     0.000431     0.001787     0.001123 
1960-1969     20     0.000670     0.002218     0.001465 
1960-1969     21     0.000618     0.002462     0.001568 
1960-1969     22     0.000666     0.001332     0.001010 
1960-1969     23     0.000473     0.002295     0.001416 
1960-1969     24     0.000329     0.002183     0.001289 
1960-1969     25     0.000602     0.001682     0.001161 
1960-1969     26     0.000458     0.001625     0.001062 
1960-1969     27     0.001005     0.001490     0.001256 
1960-1969     28     0.000498     0.001725     0.001133 
1960-1969     29     0.001020     0.002021     0.001539 
1960-1969     30     0.001092     0.001422     0.001263 
1960-1969     31     0.000870     0.001925     0.001418 
1960-1969     32     0.001029     0.001908     0.001486 
1960-1969     33     0.001234     0.002022     0.001642 
1960-1969     34     0.001180     0.002268     0.001739 
1960-1969     35     0.001295     0.001650     0.001476 
1960-1969     36     0.000955     0.002086     0.001525 
1960-1969     37     0.001486     0.002922     0.002201 
1960-1969     38     0.001742     0.002526     0.002128 
1960-1969     39     0.001918     0.002999     0.002443 
1960-1969     40     0.002623     0.002742     0.002680 
1960-1969     41     0.002702     0.004166     0.003400 
1960-1969     42     0.001992     0.003777     0.002836 
1960-1969     43     0.002197     0.004362     0.003217 
1960-1969     44     0.003113     0.005171     0.004081 
1960-1969     45     0.003775     0.005256     0.004477 
1960-1969     46     0.003507     0.006450     0.004918 
1960-1969     47     0.003557     0.007680     0.005553 
1960-1969     48     0.004227     0.007537     0.005843 
1960-1969     49     0.004345     0.008604     0.006442 
1960-1969     50     0.005602     0.008961     0.007268 
1960-1969     51     0.005090     0.010821     0.007932 
1960-1969     52     0.005332     0.012651     0.008949 
1960-1969     53     0.006807     0.011927     0.009331 
1960-1969     54     0.006180     0.013556     0.009806 
1960-1969     55     0.007239     0.016080     0.011570 
1960-1969     56     0.007649     0.017231     0.012322 
1960-1969     57     0.008523     0.017268     0.012767 
1960-1969     58     0.008831     0.019291     0.013884 
1960-1969     59     0.008891     0.022927     0.015628 
1960-1969     60     0.011685     0.028193     0.019532 
1960-1969     61     0.013468     0.028159     0.020392 
1960-1969     62     0.015185     0.032089     0.023082 
1960-1969     63     0.014596     0.031351     0.022345 
