Germany, Death rates (period 1x10), 	Last modified: 29 Mar 2017, MPv5 (May07)

  Year          Age             Female            Male           Total
1990-1999        0             0.004883        0.006224        0.005571
1990-1999        1             0.000483        0.000543        0.000514
1990-1999        2             0.000272        0.000376        0.000325
1990-1999        3             0.000223        0.000288        0.000256
1990-1999        4             0.000188        0.000235        0.000212
1990-1999        5             0.000151        0.000204        0.000178
1990-1999        6             0.000152        0.000185        0.000169
1990-1999        7             0.000138        0.000176        0.000158
1990-1999        8             0.000124        0.000174        0.000150
1990-1999        9             0.000118        0.000154        0.000137
1990-1999       10             0.000120        0.000153        0.000137
1990-1999       11             0.000121        0.000170        0.000146
1990-1999       12             0.000126        0.000176        0.000152
1990-1999       13             0.000139        0.000203        0.000172
1990-1999       14             0.000161        0.000251        0.000207
1990-1999       15             0.000218        0.000333        0.000277
1990-1999       16             0.000270        0.000520        0.000398
1990-1999       17             0.000290        0.000675        0.000487
1990-1999       18             0.000396        0.001089        0.000751
1990-1999       19             0.000398        0.001122        0.000768
1990-1999       20             0.000370        0.001069        0.000727
1990-1999       21             0.000346        0.001083        0.000722
1990-1999       22             0.000342        0.001037        0.000697
1990-1999       23             0.000330        0.001026        0.000687
1990-1999       24             0.000355        0.000989        0.000680
1990-1999       25             0.000365        0.000993        0.000688
1990-1999       26             0.000360        0.000983        0.000681
1990-1999       27             0.000368        0.001012        0.000700
1990-1999       28             0.000410        0.001046        0.000738
1990-1999       29             0.000441        0.001087        0.000775
1990-1999       30             0.000473        0.001141        0.000818
1990-1999       31             0.000489        0.001192        0.000851
1990-1999       32             0.000543        0.001257        0.000912
1990-1999       33             0.000603        0.001369        0.000998
1990-1999       34             0.000675        0.001455        0.001077
1990-1999       35             0.000727        0.001561        0.001156
1990-1999       36             0.000812        0.001711        0.001274
1990-1999       37             0.000905        0.001864        0.001396
1990-1999       38             0.000968        0.001996        0.001494
1990-1999       39             0.001063        0.002199        0.001643
1990-1999       40             0.001199        0.002384        0.001803
1990-1999       41             0.001324        0.002602        0.001975
1990-1999       42             0.001442        0.002838        0.002152
1990-1999       43             0.001598        0.003089        0.002356
1990-1999       44             0.001737        0.003323        0.002542
1990-1999       45             0.001903        0.003667        0.002797
1990-1999       46             0.002080        0.003957        0.003031
1990-1999       47             0.002244        0.004330        0.003302
1990-1999       48             0.002486        0.004749        0.003634
1990-1999       49             0.002633        0.005209        0.003940
1990-1999       50             0.002878        0.005854        0.004386
1990-1999       51             0.003144        0.006290        0.004737
1990-1999       52             0.003367        0.006951        0.005178
1990-1999       53             0.003601        0.007544        0.005590
1990-1999       54             0.003935        0.008271        0.006117
1990-1999       55             0.004231        0.009021        0.006636
1990-1999       56             0.004522        0.009880        0.007205
1990-1999       57             0.004975        0.010890        0.007926
1990-1999       58             0.005384        0.011838        0.008590
1990-1999       59             0.005961        0.013243        0.009562
1990-1999       60             0.006605        0.014654        0.010562
1990-1999       61             0.007311        0.016150        0.011626
1990-1999       62             0.008045        0.017826        0.012775
1990-1999       63             0.008908        0.019640        0.014024
1990-1999       64             0.009881        0.021518        0.015321
1990-1999       65             0.010906        0.023521        0.016658
1990-1999       66             0.012039        0.025631        0.018063
1990-1999       67             0.013333        0.028103        0.019693
1990-1999       68             0.014872        0.030692        0.021477
1990-1999       69             0.016632        0.033427        0.023413
1990-1999       70             0.018710        0.036806        0.025771
1990-1999       71             0.020638        0.040206        0.028018
1990-1999       72             0.023129        0.043826        0.030677
1990-1999       73             0.025788        0.048008        0.033649
1990-1999       74             0.028934        0.052758        0.037132
1990-1999       75             0.032731        0.058851        0.041507
1990-1999       76             0.036974        0.064694        0.046104
1990-1999       77             0.041885        0.071714        0.051513
1990-1999       78             0.047826        0.079420        0.057808
1990-1999       79             0.054034        0.088484        0.064681
1990-1999       80             0.060983        0.098326        0.072189
1990-1999       81             0.070011        0.109856        0.081664
1990-1999       82             0.078735        0.120525        0.090632
1990-1999       83             0.088497        0.132880        0.100785
1990-1999       84             0.099711        0.146078        0.112201
1990-1999       85             0.112280        0.161049        0.125077
1990-1999       86             0.126250        0.176691        0.139112
1990-1999       87             0.142061        0.194181        0.154937
1990-1999       88             0.159464        0.212075        0.172046
1990-1999       89             0.177060        0.233242        0.190057
1990-1999       90             0.198616        0.257364        0.211716
1990-1999       91             0.220096        0.277680        0.232458
1990-1999       92             0.242240        0.302505        0.254661
1990-1999       93             0.266069        0.328610        0.278389
1990-1999       94             0.291972        0.359746        0.304661
1990-1999       95             0.318574        0.380837        0.329614
1990-1999       96             0.347611        0.408667        0.357961
1990-1999       97             0.369184        0.438720        0.380468
1990-1999       98             0.390443        0.438966        0.398093
1990-1999       99             0.426341        0.497949        0.437618
1990-1999      100             0.482085        0.638223        0.504811
1990-1999      101             0.498629        0.565690        0.508011
1990-1999      102             0.525798        0.611552        0.537621
1990-1999      103             0.561172        0.552541        0.559965
1990-1999      104             0.569225        0.617717        0.576096
1990-1999      105             0.575310        0.697218        0.591858
1990-1999      106             0.597961        0.400000        0.569528
1990-1999      107             0.589494        0.432432        0.561600
1990-1999      108             1.004132        0.857143        0.975124
1990-1999      109             1.107296        1.333333        1.149826
1990-1999      110+            1.133333        2.400000        1.260000
