Japan, Death rates (period 1x10)     Last modified: 26-Sep-2016, MPv5 (May07)

   Year      Age       Female       Male         Total
1947-1949      0     0.068200     0.077956     0.073191 
1947-1949      1     0.022753     0.023304     0.023034 
1947-1949      2     0.012540     0.012660     0.012601 
1947-1949      3     0.008429     0.008683     0.008558 
1947-1949      4     0.005589     0.005866     0.005729 
1947-1949      5     0.003870     0.004170     0.004022 
1947-1949      6     0.002876     0.003180     0.003030 
1947-1949      7     0.002274     0.002638     0.002458 
1947-1949      8     0.001843     0.002072     0.001959 
1947-1949      9     0.001636     0.001832     0.001735 
1947-1949     10     0.001516     0.001681     0.001600 
1947-1949     11     0.001482     0.001500     0.001491 
1947-1949     12     0.001529     0.001466     0.001497 
1947-1949     13     0.001645     0.001522     0.001583 
1947-1949     14     0.001959     0.001705     0.001831 
1947-1949     15     0.002546     0.002134     0.002338 
1947-1949     16     0.003071     0.002693     0.002880 
1947-1949     17     0.003719     0.003481     0.003599 
1947-1949     18     0.004343     0.004407     0.004375 
1947-1949     19     0.005159     0.005502     0.005330 
1947-1949     20     0.005880     0.006415     0.006146 
1947-1949     21     0.006483     0.007006     0.006740 
1947-1949     22     0.006729     0.007546     0.007126 
1947-1949     23     0.006940     0.007936     0.007412 
1947-1949     24     0.007028     0.008107     0.007524 
1947-1949     25     0.006973     0.008071     0.007462 
1947-1949     26     0.006759     0.007858     0.007238 
1947-1949     27     0.006680     0.007851     0.007190 
1947-1949     28     0.006625     0.007501     0.007011 
1947-1949     29     0.006417     0.007630     0.006959 
1947-1949     30     0.006412     0.007215     0.006776 
1947-1949     31     0.006306     0.007261     0.006742 
1947-1949     32     0.006320     0.007314     0.006778 
1947-1949     33     0.006276     0.007435     0.006813 
1947-1949     34     0.006247     0.007348     0.006760 
1947-1949     35     0.006200     0.007389     0.006756 
1947-1949     36     0.006432     0.007513     0.006940 
1947-1949     37     0.006492     0.007650     0.007041 
1947-1949     38     0.006419     0.007755     0.007059 
1947-1949     39     0.006801     0.007891     0.007329 
1947-1949     40     0.006875     0.008144     0.007497 
1947-1949     41     0.007067     0.008428     0.007743 
1947-1949     42     0.007250     0.008648     0.007950 
1947-1949     43     0.007178     0.009099     0.008143 
1947-1949     44     0.007377     0.009569     0.008481 
1947-1949     45     0.007634     0.009919     0.008789 
1947-1949     46     0.007962     0.010365     0.009179 
1947-1949     47     0.008335     0.011092     0.009733 
1947-1949     48     0.008847     0.011636     0.010263 
1947-1949     49     0.009465     0.012717     0.011120 
1947-1949     50     0.010205     0.013412     0.011840 
1947-1949     51     0.010628     0.014449     0.012577 
1947-1949     52     0.011421     0.015436     0.013465 
1947-1949     53     0.012180     0.016930     0.014591 
1947-1949     54     0.012762     0.018205     0.015518 
1947-1949     55     0.013318     0.019451     0.016414 
1947-1949     56     0.014473     0.020607     0.017551 
1947-1949     57     0.015643     0.022919     0.019266 
1947-1949     58     0.017524     0.025950     0.021688 
1947-1949     59     0.017940     0.027399     0.022584 
1947-1949     60     0.020461     0.030193     0.025204 
