East GermanyPopulation size (abridged)	Last modified: 29 Mar 2017, MPv5 (May07)

  Year          Age             Female            Male           Total
  1956           0            136585.00       145122.00       281707.00
  1956           1            135461.00       142666.00       278127.00
  1956           2            136343.00       143904.00       280247.00
  1956           3            137001.00       144099.00       281100.00
  1956           4            136826.00       144209.00       281035.00
  1956           5            130897.00       136850.00       267747.00
  1956           6            115617.00       120258.00       235875.00
  1956           7             99938.00       103421.00       203359.00
  1956           8             97714.00       100915.00       198629.00
  1956           9             74145.00        77203.00       151348.00
  1956          10             85916.00        86881.00       172797.00
  1956          11            122429.00       125783.00       248212.00
  1956          12            127675.00       132809.00       260484.00
  1956          13            127042.00       131166.00       258208.00
  1956          14            157009.00       162444.00       319453.00
  1956          15            167225.00       172581.00       339806.00
  1956          16            167372.00       173305.00       340677.00
  1956          17            157078.00       161317.00       318395.00
  1956          18            146747.00       148593.00       295340.00
  1956          19            147328.00       148158.00       295486.00
  1956          20            145794.00       148484.00       294278.00
  1956          21            137690.00       140965.00       278655.00
  1956          22            110296.00       111741.00       222037.00
  1956          23            110228.00       106394.00       216622.00
  1956          24            112105.00       103289.00       215394.00
  1956          25            123728.00       109941.00       233669.00
  1956          26            120480.00       104998.00       225478.00
  1956          27            120984.00       102058.00       223042.00
  1956          28            115718.00        89250.00       204968.00
  1956          29            119596.00        83066.00       202662.00
  1956          30            123809.00        81982.00       205791.00
  1956          31            116235.00        72117.00       188352.00
  1956          32            117426.00        70764.00       188190.00
  1956          33            127240.00        77926.00       205166.00
  1956          34            139620.00        85423.00       225043.00
  1956          35            149334.00        89792.00       239126.00
  1956          36            110222.00        67860.00       178082.00
  1956          37             70153.00        43159.00       113312.00
  1956          38             66662.00        40815.00       107477.00
  1956          39             75941.00        45691.00       121632.00
  1956          40            108044.00        64995.00       173039.00
  1956          41            141158.00        85474.00       226632.00
  1956          42            149455.00        93903.00       243358.00
  1956          43            155896.00        99850.00       255746.00
  1956          44            149228.00        96614.00       245842.00
  1956          45            159196.00       103547.00       262743.00
  1956          46            165003.00       111642.00       276645.00
  1956          47            163751.00       112724.00       276475.00
  1956          48            162015.00       116781.00       278796.00
  1956          49            162574.00       117775.00       280349.00
  1956          50            156212.00       124030.00       280242.00
  1956          51            157525.00       125349.00       282874.00
  1956          52            152543.00       123087.00       275630.00
  1956          53            158953.00       126670.00       285623.00
  1956          54            153655.00       121776.00       275431.00
  1956          55            149056.00       119067.00       268123.00
  1956          56            146499.00       111226.00       257725.00
  1956          57            146943.00       106906.00       253849.00
  1956          58            139877.00        98855.00       238732.00
  1956          59            139650.00        96131.00       235781.00
  1956          60            132704.00        89524.00       222228.00
  1956          61            129800.00        85428.00       215228.00
  1956          62            125682.00        83485.00       209167.00
  1956          63            117482.00        78302.00       195784.00
  1956          64            118959.00        80336.00       199295.00
  1956          65            112802.00        76863.00       189665.00
  1956          66            111022.00        75721.00       186743.00
  1956          67            104581.00        73276.00       177857.00
  1956          68            101465.00        71525.00       172990.00
  1956          69             94085.00        66134.00       160219.00
  1956          70             87455.00        62416.00       149871.00
  1956          71             80750.00        58216.00       138966.00
  1956          72             73255.00        52533.00       125788.00
  1956          73             69308.00        49816.00       119124.00
  1956          74             62404.00        45187.00       107591.00
  1956          75             58387.00        42234.00       100621.00
  1956          76             54247.00        39724.00        93971.00
  1956          77             49689.00        36096.00        85785.00
  1956          78             44378.00        32459.00        76837.00
  1956          79             39604.00        28140.00        67744.00
  1956          80             32775.64        23967.37        56743.01
  1956          81             26985.46        19861.98        46847.44
  1956          82             22229.51        16002.41        38231.92
  1956          83             18458.93        12831.22        31290.15
  1956          84             12359.00         8502.20        20861.20
  1956          85             11038.88         7432.35        18471.23
  1956          86              8790.07         5650.56        14440.63
  1956          87              6332.34         3947.25        10279.59
  1956          88              4732.76         2749.58         7482.34
  1956          89              3555.06         2067.54         5622.60
  1956          90              2339.72         1284.24         3623.96
  1956          91              1540.52          813.54         2354.06
  1956          92              1062.50          510.83         1573.33
  1956          93               677.02          289.96          966.98
  1956          94               379.93          152.81          532.74
  1956          95               249.73           83.07          332.80
  1956          96               108.13           53.00          161.13
  1956          97                71.00           28.42           99.42
  1956          98                28.84           10.19           39.03
  1956          99                17.39            7.72           25.11
  1956         100                 8.24            2.94           11.18
  1956         101                 3.67            0.40            4.07
  1956         102                 1.34            0.00            1.34
  1956         103                 0.00            0.00            0.00
  1956         104                 0.00            0.00            0.00
  1956         105                 0.00            0.00            0.00
  1956         106                 0.00            0.00            0.00
  1956         107                 0.00            0.00            0.00
  1956         108                 0.00            0.00            0.00
  1956         109                 0.00            0.00            0.00
  1956         110+                0.00            0.00            0.00
  1957           0            131810.00       138950.00       270760.00
  1957           1            134011.00       142038.00       276049.00
  1957           2            133652.00       140638.00       274290.00
  1957           3            134398.00       141733.00       276131.00
  1957           4            135091.00       142119.00       277210.00
  1957           5            134995.00       142311.00       277306.00
  1957           6            128983.00       134734.00       263717.00
